15111|Behrendt2004|Behrendt, Stephen D., Review of Mouser, Sandown, in <i>Slavery and Abolition</i>, 25 (2004): 146-8.|3
15112|Black|Black, R. D. Collison (ed.), <i>Papers and Correspondence of William Stanley Jevons</i>, vol 2 (Basingstoke, 1973)|3
15113|NRO|Norfolk Record Office, ROhttps://nrocatalogue.norfolk.gov.uk/index.php/pedigree-of-the-watts-family|1
15114|David|<p>DAVID, Abb&eacute; Bernard, <em>Les origines de la population martiniquaise au fil des ans, 1635-1902</em> (Martinique, 1973)</p>|3
15115|Pope (2003)|Pope, David, "The geographical origins and socio-economic backgrounds of the Liverpool Catholic mercantile and maritime business community in the second half of the eighteenth century," <i>North West Catholic History</i>, 30 (2003): 28–56|3
15116|BWC|<i>A Calendar of Wills Proved in the Consistory Court (City and Deanery of Bristol Division) of the Bishop of Bristol, 1572-1792</i> (Palala, 2018)|3
15117|MIBG|<i>Monumental Inscriptions in the Burial Ground of the Jewish Synagogue of Bridgetown, Barbados</i>, (London, 1955)|3
15118|The Balance|"Mortuary Notice." <i>Balance</i> (Albany, New York) I, no. 5, January 29, 1811: 35.|2
15119|D'Wolf|Account dated 7 July 1796, D’Wolf Collection, Ships’ Documents, Box 3, Bristol Historical and Preservation Society BHPS.|5
15120|Chyet|Hershkowitz, Leo. "Chyet, Stanley F.," Lopez of Newport: Colonial American Merchant Prince"(Book Review)." <I>American Jewish History</i> 61, no. 4 (1972): 373.|3
15121|Independent|Independent Chronicle and Boston Patriot (Boston, Massachusetts) LV, no. 4282, May 8, 1822: [1].|2
15122|Rhode Island American|Rhode-Island American (Providence, Rhode Island) XVI, no. 96, September 3, 1824: [1].|2
15123|Bullock|Bullock, Steven C. <i>Tea Sets and Tyranny.</i> University of Pennsylvania Press, 2016.|3
15124|State Gazette|"Mortuary Notice." State Gazette and Town and Country Advertiser (Providence, Rhode Island) I, no. 9, February 1, 1796: 35.|2
15125|Bartlett, JR|Bartlett, John Russell. <i>History of the Wanton Family of Newport, Rhode Island. </i>New England Historic Genealogical Society, 1878.|3
15126|encyclopedia|https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/rivera-jacob-rodriguez|3
15127|A. A. van der Houwen|A. A. van der Houwen, 'Om de schatten van Roelof Ulsen, een nalatenschap in de 18e eeuw', <i>Brielse Mare</i>, 9 (1999): 31-42|3
15128|Macaré|A. C. Macaré, Sandra: Een Zeeuws- en Leids geslacht van Waalse afkomst, 5|3
15129|Anda Suriname|Anda Suriname, 'Nassy, de familie', https://suriname.nu/surinamezoeken/knowledge-base/nassy-familie/|3
15130|André Horlings|André Horlings, 'Het liep slecht af met slavenschip en leiders d'Eenigheid', https://historiek.net/het-liep-slecht-af-met-slavenschip-en-leiders-d-eenigheid/49647/ (5 December 2019)|3
15131|Biografisch Portaal van Nederland|Biografisch Portaal van Nederland, 'Joan Huydecoper', http://www.biografischportaal.nl/persoon/03289667|3
15132|Sanderse|C. Sanderse, 'Tannetje Vrijheid. Een zwart slavinnetje in het achttiende-eeuwse Grijpskerke', Nehalennia 102 (1995) 12-14|3
15133|Hine|Hine, Darlene Clark, Trica Danielle Keaton, and Stephen Small, eds. <i>Black Europe and the African diaspora.</i> Vol. 142. University of Illinois Press, 2009.|3
15134|Freeman|Freeman, David. <i>A Silver River in a Silver World: Dutch Trade in the Rio de la Plata, 1648–1678.</i> Vol. 118. Cambridge University Press, 2020.|3
15135|DNL|De Nederlandsche Leeuw, https://www.knggw.nl/wp-content/leeuw/1911-123-235.pdf|2
15136|De Zuidkanter|De Zuidkanter, 'Cornelis Bouman, schipper/ontdekker uit Oostzaan', http://dezuidkanter.nl/historie/539-cornelis-bouman-schipper-ontdekker-uit-oostzaan|3
15137|Ecartico|Ecartico, 'Jacob Calaber II', https://www.vondel.humanities.uva.nl/ecartico/persons/index.php|3
15138|DNL, 31: 144-45|De Nederlandsche Leeuw, 31 (1913): 144-145|3
15139|DNL, 31: 302-303|De Nederlandsche Leeuw 31 (1913), 'Coucq', 302-303|3
15140|Erfgoed Delft Stadsarchief|Erfgoed Delft Stadsarchief, 14, inv.nr. 139, 14 October 1719|3
15141|Erven van F. Houttuyn|Erven van F. Houttuyn, Nieuwe Nederlandsche Jaerboeken Vol: 9 (Amsterdam 1774) 60, https://books.google.nl/books?id=5VoVAAAAQAAJ&pg=PA60&lpg=PA60&dq=claude+de+chuy&source=bl&ots=J5Zv2Hmd_-&sig=ACfU3U0pUww_ktDBo8X0w8NU2reBj5ssyw&hl=nl&sa=X&ved=2ahUKEwiLlt-Cl8_pAhWM26QKHc1XDGQQ6AEwB3oECAgQAQ#v=onepage&q=claude%20de%20chuy&f=false|3
15142|Gemeentearchief Tholen, GAT_053, inv.nr. DTB_020, p. 119v|Gemeentearchief Tholen, GAT_053, inv.nr. DTB_020, p. 119v|3
15143|Gerhard De Kok|De Kok, Gerhard. Walcherse ketens: de trans-Atlantische slavenhandel en de economie van Walcheren, 1755-1780. Amsterdam University Press, 2021.|3
15144|Groninger Archieven, 1109|Groninger Archieven, 1109, inv.nr. 418, Genealogie Marcus Broen (1619-1688) en Sophia Thiens (1635-1691) te Suriname en hun nakomelingen van de hand van de planter en administrateur Gideon Adriaan Diderik de Graaf, midden 18e eeuw|3
15145|Het Utrechts Archief|Het Utrechts Archief, 750, inv.nr. 2.2.5.2.3.1.|5
15146|Historisch Centrum Overijssel, 1458.1, inv.nr. 1.1.3.1., Leendert van Sonsbeeck|Historisch Centrum Overijssel, 1458.1, inv.nr. 1.1.3.1., Leendert van Sonsbeeck|3
15147|Groot-Teunissen|Groot-Teunissen, Ineke de. "Herman van Coopstad en Isaac Jacobus Rochussen. Twee Rotterdamse slavenhandelaren in de achttiende eeuw." Rotterdams Jaarboekje 171 (2005).|3
15148|Nijland|Nijland, Johanna Aleida. Leven en werken van Jacobus Bellamy 1757-1786 . Vol. II. (Leiden  1917) LV|3
15149|Brouwer|Brouwer, Judith. <i>Levenstekens: Gekaapte brieven uit het Rampjaar 1672.</i> Uitgeverij Verloren, 2014.|3
15150|L.J. Krizner|Krizner, L. J., and Lisa Sita. <i>Peter Stuyvesant: New Amsterdam and the Origins of New York.</i> The Rosen Publishing Group, Inc, 2000.|3
15151|Sens|Sens, Angelie. "Leo Balai, Geschiedenis van de Amsterdamse slavenhandel. Over de belangen van Amsterdamse regenten bij de trans-Atlantische slavenhandel." <i>TSEG-The Low Countries Journal of Social and Economic History</i> 10, no. 4 (2013).|3
15152|Nagtglas|Nagtglas, Frederik. <i>Levensberichten van Zeeuwen: Zijnde een vervolg op P. de la Rue, Geletterd, staatkundig en heldhaftig Zeeland.</i> JC & W. Altorffer, 1893.|3
15153|Van der Bijl|Van der Bijl, Murk. <i>Idee en interest: voorgeschiedenis, verloop en achtergronden van de politieke twisten in Zeeland en vooral in Middelburg tussen 1702 en 1715.</i> Wolters-Noordhoff, 1981.|3
15154|Martin van den Broeke|Van den Broeke, Martin. <i>'Het pryeel van Zeeland': buitenplaatsen op Walcheren</i> 1600-1820. Uitgeverij Verloren, 2016.|3
15155|NAH|National Archives The Hague|3
15156|Biografie Instituut Groningen|Biografie Instituut Groningen, 'Brandligt, Laurens', http://resources.huygens.knaw.nl/retroboeken/vdaa/#source=aa__001biog03_01.xml&page=226&view=imagePane|3
15157|NNBW|Nieuw Nederlands Biografisch Woordenboek, http://resources.huygens.knaw.nl/retroboeken/nnbw/#source=2&page=298&accessor=accessor_index&view=homePane|3
15158|Brood|Brood, Paul, P. Nieuwland, and L. Zoodsma, eds. <i>Homines Novi: de eerste volksvertegenwoordigers van 1795. </i> Schiphouwer & Brinkman, 1994.|3
15159|Labrijn|Labrijn, P.C. "Het Brabantsch-Zeeuwsche geslacht Tak" (1916), 14.|3
15160|PaesieZeven|Paesie, R. "De zeven slavenreizen van het Vlissingse fregat Magdalena Maria, 1761-1771." <i>Den Spiegel</i> 32, no. 3 (2014): 7-14.|3
15161|HCA45/46/27|<p><em>British National Archives</em> (Kew, London)</p>|1
15162|PCBH|"Portuguese Cemetery Beth Haim," https://www.dutchjewry.org/portuguese_israelite_cemetery/x.shtml|3
15163|Regionaal Archief Dordrecht|Regionaal Archief Dordrecht, 11, inv.nr. 52, 4 October 1770|5
15164|Kagan|Richard L. Kagan and Philip D. Morgan (eds.), <i>Atlantic Diasporas: Jews, Conversos, and Crypto-Jews in the Age of Mercantilism, 1500-1800</i> (Baltimore 2009) 47|3
15165|Rietje van Vliet|Rietje van Vliet, 'Schandaal in Rotterdam. Waarom dominee Johan Hendrik Munnikhuizen boekverkoper werd', Rotterdams Jaarboekje (2008) 113-128|3
15166|Rijksmuseum|Rijksmuseum, https://www.rijksmuseum.nl/nl|3
15167|Krommen|Krommen, Rita. <i>Mathias Beck und die Westindische Kompagnie: Zur Herrschaft der Niederländer im Kolonialen Ceará.</i> Arbeitskreis Spanien-Portugal-Lateinamerika, 2001.|3
15168|RKD|RKD, 'Philip van Dijk: Portret van Isaac Parker (1702-1755), Justina Johanna Ramskrammer (1702-1798) en Willem Alexander Parker (1740-1747), 1742 gedateerd', https://rkd.nl/explore/images/5165|3
15169|Rotterdam|Rotterdam Municipal Archives|5
15170|PaesieWIC|Ruud Paesie, 'WIC in gevecht met Zeeuwse smokkelaars', <i>Geschiedenis Magazine</i> 8 (2018) 19-21|3
15171|S. A. C. Dudok van Heel|S. A. C. Dudok van Heel, ''De Gapert' van de kruidenier Hendrick Anthonisz Wissel: Damrak Nr 50', <i>Amstelodadum</i> 63 (1976) 1-11|3
15172|Simone van der Vlug|Simone van der Vlugt, <i>Wij zijn de Bickers! </i>(Amsterdam 2019)|3
15173|SSEI|Stichting Streekarchief Eiland IJsselmonde, 'Lampsins', https://streekarchiefijsselmonde.nl/het-geslacht-lampsins-van-middelburg-naar-t-oostambacht-van-ijsselmonde/|3
15174|GMIR|The General Magazine and Imperial Review, for January 1788 (New York 1918), 278.|2
15175|West-Fries Archief|West-Fries Archief|5
15176|ZA|Zeeuw Archief, https://www.zeeuwsarchief.nl/en/|5
15177|Zeeuwpost|Zeeuwpost, TNA HCA 30, inv.nr. 331, 14 March 1780, https://digitaal.dezb.nl/zeeuwpost/book/4884b8f9-5155-9ca1-b418-8be4b3bd1809/1|3
15178|Amsterdamse courant|"Amsterdamse courant". Amsterdam, 30 Sep. 1784, http://resolver.kb.nl/resolve?urn=ddd:010717351:mpeg21:p001|2
15179|Bethwell|Bethwell, A. Ogot (red.), <i>General History of Africa V. Africa from the Sixteenth to the Eighteenth Century</i> (Berkeley 1992)|3
15180|Brieven als Buit|Brieven als Buit, Letter from Benedictus Marius in Suriname to his wife Debora Bruijnvis in Amsterdam, 1672, http://brievenalsbuit.inl.nl/zeebrieven/page/article?doc=654&query=%5Blemma%3D%22%28%3Fi%29nieuwjaar%22%5D|3
15181|Boos|Boos, Carla. "De slavernij: Mensenhandel van de koloniale tijd tot nu." (2011).|3
15182|DNL 40:183-184|De Nederlandsche Leeuw 1992, 'Rochussen', 183-184, https://www.knggw.nl/wp-content/leeuw/1922-98-218.pdf|3
15183|DNL, 40: 25|De Nederlandsche Leeuw, 40 (1922) 25|2
15184|Carloff|Digitale Bibliografie Nederlandse Geschiedenis, 'Hendrik Carloff', http://www.dbng.nl/nl/details?searchkey1=all&searchterm1=Carloff&searchtype1=and&searchkey2=all&searchterm2=&searchtype2=and&searchkey3=all&searchterm3=&item=1|3
15185|Erfgoed Leiden en Omstreken|Erfgoed Leiden en Omstreken, 1004, inv.nr. 7, 19 August 1611|5
15186|HuygensRepertoria|Huygens ING, Repertoria vertegenwoordigers in Nederland en in het buitenland 1584-1810, 610 https://www.huygens.knaw.nl/resources/repertoria-vertegenwoordigers-in-nederland-en-in-het-buitenland-1584-1810/#:~:text=Repertoria%20vertegenwoordigers%20in%20Nederland%20en%20in%20het%20buitenland%201584%2D1810,-Samengesteld%20door%20O&text=Deze%20uitgave%20bevat%20een%20volledige,naslagwerk%20bestaat%20uit%20twee%20delen.|3
15187|J. G. Voortman|J. G. Voortman, Monnickendam: Evangelisch Luthers lidmatenregister 1649-1857 (2010) 7.  http://arch.vortmes.nl/documents/kllmo649.pdf|3
15188|Simons|Simons, Jaco. "Van Koudekerkse Speelhof tot Vlissingse Scoutingboerderij." Den Spiegel 29, no. 1 (2011) p. 10-16.|3
15189|Koninklijke Bibliotheek|Koninklijke Bibliotheek, <i>Echtzang op het huwelyk van monsr. Pieter Tobyassen Wulphert en juffrouw Elizabeth de Geiter</i> (1738).|3
15190|Lapikás|L. Lapikás, Fragment Genealogie Cateau van Rosevelt, Muiden 2010, https://www.nikhef.nl/~louk/ROSEV/generation2.html|3
15191|Leenderts|Leenderts, P. (red.), De Navorscher, jrg. 20 (Amsterdam 1870).|3
15192|Leydse Courant|Leydse Courant, 8 June 1764, http://resolver.kb.nl/resolve?urn=ddd:011013945:mpeg21:p001|3
15193|van den Broeken|Martin van den Broeke, <i>'Het pyreel van Zeeland': Buitenplaatsen op Walcheren, 1600-1820</i> (Hilversum 2016) 180.|3
15194|Trajecten|Middelburgse Commercie Compagnie,  Slavenreis d'Eenigheid, 'Trajecten van de reis', https://eenigheid.slavenhandelmcc.nl/trajecten-van-de-reis/de-voorbereiding/bemanning/|3
15195|vanZeelandt|Notulen van de Edele Mog: Heeren Staeten van Zeelandt, Volume 151 d'anno 1736, https://books.google.nl/books?id=EnMiwAyDYwEC&pg=RA2-PA280&lpg=RA2-PA280&dq=abraham+van+bevenage&source=bl&ots=_7r2lpgi70&sig=ACfU3U08hABdPw4dHl1OFFbP_am8B05aRQ&hl=nl&sa=X&ved=2ahUKEwjVwurQs8fpAhUJMewKHbECDmYQ6AEwAHoECAkQAQ#v=onepage&q=abraham%20van%20bevenage&f=false|3
15196|Pieter de Bode|Pieter de Bode (ed.), Tresoor der zee-en landreizen III (Zutphen 2007) 245|3
15197|Regionaal Archief Alkmaar|Regionaal Archief Alkmaar, 10.3.001, inv.nr. 29, deed 15432, 28 July 1715|5
15198|PaesieGeschiedenis|Paesie, Ruud. "Geschiedenis van de MCC. Opkomst en ondergang." (2014).|3
15199|PaesieZilver|Paesie, Ruud, ed. <i>Voor zilver en Zeeuws belang: de rampzalige Zuidzee-expeditie van de Middelburgse Commercie Compagnie, 1724-1727.</i> Walburg Pers, 2012, 38.|3
15200|Tichelaar|Taco Tichelaar, 'Matthijs Beck, onder-directeur van de WIC op Curaçao', http://tacotichelaar.nl/wordpress/nl/westindische-compagnie/matthijs-beck-onder-directeur-van-curacao/|3
15201|Frick|The Frick Collection, 'Liebergen, Abraham', https://research.frick.org/montias/details/1351|3
15202|Westfries|Westfries Archief, 1685, inv.nr. 5007, deed 40, 6 August 1712 <br><br> Westfries Archief, 1702-17, inv.nr. 75, folio 6a, 29 September 1714 <br><br> Westfries Archief, 1702-34, inv.nr. 10, folio 18, 5 April 1729|3
15203|IJken|IJken, Wiebe van. "De familie Van Wickevoort." Historische Kring Eemnes, jg. 33 (2011), nr. 2, p. 97-110; nr. 3, p. 117-134 (2011).|3
15204|Rutten|Rutten, A. M. G., "Gifbeker voor Abraham Beck. De dood van een Curaçaose gouverneur in 1710', <i>Kring voor de geschiedenis van de pharmacie in Benelux 81</i> (1991)|3
15205|Groninger Archieven, DTB 124|Groninger Archieven, DTB 124, inv.nr. 345, p.256v|5
15206|Hollebeek|Hollebeek, '[P] Genealogie predikantenfamilie Hollebeek', https://www.hollebeek.nl/family/parent/genholp.html|3
15207|HuygensDeVroedschap|HuygensDeVroedschap, 'De Vroedschap van Amsterdam', http://resources.huygens.knaw.nl/retroboeken/elias/#source=1&page=593&view=imagePane&accessor=accessor_index&accessor_href=http%3A%2F%2Fresources.huygens.knaw.nl%2Fretroboeken%2Felias%2Faccessor_index%2Findex_html%3Fpage%3D593%26source%3D1%26id%3Daccessor_index|3
15208|Romein|Romein, J. & A., <i>Erflaters van onze beschaving. Nederlandse gestalten uit zes eeuwen.</i> Louis de Geer, 1587-1652, De koning der kooplieden (1967)|3
15209|Allart|Johannes Allart, <i>Groot Placaatboek, negende deel</i> (Amsterdam 1796)|3
15210|Tepper|Tepper, Michael, ed. <i>New World immigrants: a consolidation of ship passenger lists and associated data from periodical literature. </i>Vol. 1. Genealogical Publishing Com, 1979.|3
15211|Wie Was Wie|Wie Was Wie, Death Record Christoffel Gabriel Spaan, https://www.wiewaswie.nl/nl/detail/20893895|3
15212|Kaplan|Kaplan, Yosef, (ed.) <i>The Dutch intersection: The Jews and the Netherlands in modern history.</i> (Leiden and Boston 2008)|3
15213|Wijnroks|Wijnroks, Eric H. <i>Handel tussen Rusland en de Nederlanden, 1560-1640</i>: een netwerkanalyse van de Antwerpse en Amsterdamse kooplieden, handelend op Rusland. Uitgeverij Verloren, 2003.|3
15214|Binder2|Binder, Franz, and Norbert Schneeloch. "Dirck Dircksz. Wilre en Willem Godschalk van Focquenbroch (?), geschilderd door Pieter de Wit te Elmina in 1669." Bulletin van het Rijksmuseum 1 (1979): 13-29.|3
15215|Geneaologie|Geneaologie van Zon, 'Poulle, Pierre', https://www.genealogie-van-zon.nl/index.php?ID=17659|3
15216|Montias|Montias, John Michael. <i>Art at auction in 17th century Amsterdam.</i> Amsterdam University Press, 2002.|3
15217|Negrón|Ramona Negrón, 'Waar is de Pink?', Alle Amsterdamse Akten, 9 April 2019, https://alleamsterdamseakten.nl/artikel/1791/waar-is-de-pink/|3
15218|Negrón2|Ramona Negrón, 'Pieter Volkmar, Amsterdamse handelaar in slaafgemaakte kinderen', in: P. Brandon, G. Jones, N. Jouwe, M. van Rossum (eds.), De Slavernij in Oost en West: Het Amsterdam-Onderzoek. Amsterdam (Amsterdam 2020) 120-127.|3
15219|Paesie3|Paesie, Ruud, <i>Geschiedenis van de MCC: opkomst, bloei en ondergang</i> (Zutphen 2014)|3
15220|MCC Blog|MCC Blog, 'Veerse familiegeschiedenis in NPS-serie 'De Slavernij'', 16 February 2011, http://zeeuwsarchief.blogspot.com/2011/02/veerse-familiegeschiedenis-in-nps-serie.html|3
15221|Verger2|Verger, Pierre, <i>Fluxo e refluxo: Do tráfico de escravos entre o golfo do Benim e a Bahia de Todos-os-Santos, do século XVII ao XIX</i> (2002)|3
15222|Verger3|xxxxxx|3
15223|MorganK4|Morgan, Kenneth, "Bristol West India Merchants in the Eighteenth Century," <i>Transactions of the Royal Historical Society</i>, 3 (1993): 185-208|3
15224|GWID|Wiltshire, Ernest, "Genealogies of the West Indies," available through library@barbmuse.org.bb|4
15225|HallIV|Hall, I.V., "Bristol's Second Sugar House," <i>Transactions of the Bristol and Gloucestershire Archaeological Society</i>, 68 (1949): 110-164.|3
15226|ADdC-M|Les Archives départementales de la Charente-Maritime, https://commons.wikimedia.org/wiki/File:Tableau_de_vente_des_captifs_%C3%A0_Saint_Domingue.jpg|1
15227|Powell|Powell, JW Damer. "ABRAHAM PARSONS: MARINER AND MERCHANT." <i>The Mariner's Mirror</i> 42, no. 2 (1956): 94-100.|3
15228|Marshall|Marshall, George William. <i>Collections for a Genealogical Account of the Family of Comberbach.</i> W. Brettell, printer, 1866.|3
15229|Truxes|Truxes, Thomas M. <i>Letterbook of Greg & Cunningham, 1756-57: Merchants of New York and Belfast.</i> Oxford University Press, 2001.|3
